date,user_name,user_loc,message,full_name,country,country_code,geo_code,longitud_mensaje,palabras,refinado,latitud,longitud,states,Polaridad,Subjetividad,Label
2020-10-06 11:31:58,MaryGre72800617,oklahoma,"@JoeBiden @Connor__Maxwell tRump is not a leader, BIDEN is a leader!
tRump is not a warrior, BIDEN is a warrior!
tR… https://t.co/UEKTngZXed","Broken Arrow, OK",United States,US,[-95.770195  36.039306],140,22,"['trump', 'leader', 'biden', 'leader', 'trump', 'warrior', 'biden', 'warrior']",-95.770195,36.039306,OK,0.0,0.0,Neutral
2020-10-06 11:31:16,JoelRMelamedMD,"Salisbury, CT",⁦@CNN⁩ Poll: ⁦@JoeBiden⁩ expands national lead over #Trump after the contentious ⁦@debates⁩ &amp; #TrumpCovid19 diagnos… https://t.co/1UkSyvq8CL,Washining Lake,United States,US,[-73.376128  42.037946],144,16,"['poll', 'expands', 'national', 'lead', 'trump', 'contentious', 'amp']",-73.376128,42.037946,Non_USA,0.0,0.0,Neutral
2020-10-06 11:26:39,Draniarb,"Tennessee, USA","@JaneCurtisJC @viralvideovlogs @JoeBiden You’re watching fake news! Biden just said, yesterday, he would open busin… https://t.co/JNgGjKmspo","Tennessee, USA",United States,US,[-85.9786    35.830522],140,16,"['watching', 'fake', 'news', 'biden', 'said', 'yesterday', 'would', 'open']",-85.9786,35.830522,TN,-0.25,0.75,Negativa
2020-10-06 11:23:02,Melmel624,United States,@Vector563 @JuanSaaa @JoeBiden At least Biden can function in DC... Trump allowed Covid 19 to infect the highest le… https://t.co/gAa9ojrUT5,"West Virginia, USA",United States,US,[-80.181835  38.920142],140,20,"['least', 'biden', 'function', 'trump', 'allowed', 'covid', 'infect', 'high']",-80.181835,38.920142,WV,-0.06999999999999999,0.47,Negativa
2020-10-06 11:19:52,PhanorDieudonn2,Dominican Republic,@JoeBiden Donald Trump himself will vote for Joe Biden.,Haiti,Haiti,HT,[-73.054142  19.05543 ],55,9,"['donald', 'trump', 'vote', 'joe', 'biden']",-73.054142,19.05543,Non_USA,0.0,0.0,Neutral
2020-10-06 11:18:56,TexasManz,Houston,"Trump's behavior alarms public health experts

https://t.co/yldfnLOzdQ","Houston, TX",United States,US,[-95.446486  29.838495],70,7,"['trump', 'behavior', 'alarms', 'public', 'health', 'experts']",-95.446486,29.838495,TX,0.0,0.06666666666666667,Neutral
2020-10-06 11:15:58,Melmel624,United States,@JuanSaaa @JoeBiden @GovRonDeSantis Look what you see today is not the republican party.. They have allowed it to b… https://t.co/v3FbHFcJDA,"Westover, WV",United States,US,[-79.976188  39.631392],140,20,"['look', 'see', 'today', 'republican', 'party', 'allowed']",-79.976188,39.631392,WV,0.0,0.0,Neutral
2020-10-06 11:14:34,bunnie56274335,United States,@JoeBiden @MichaelBland54 JOE BIDEN Is US 💙,"Brooklyn, NY",United States,US,[-73.948776  40.655138],43,7,"['joe', 'biden']",-73.948776,40.655138,NY,0.0,0.0,Neutral
2020-10-06 11:09:55,Melmel624,United States,@Calihrc922 @JoeBiden As the Russian Bots try to diffuse the excellent job Joe Biden did in his town hall.. Go back an watch it yourself...,"West Virginia, USA",United States,US,[-80.181835  38.920142],139,25,"['russian', 'bots', 'try', 'diffuse', 'excellent', 'job', 'joe', 'biden', 'town', 'hall', 'back', 'watch']",-80.181835,38.920142,WV,0.3333333333333333,0.3333333333333333,Positiva
2020-10-06 11:07:00,MICHAELJSAUNDE3,United States,@realDonaldTrump All this thanks to the new President...Joe Biden. Good by to the impeached president Donald J trump.,"French Valley, CA",United States,US,[-117.110372   33.595946],117,18,"['thanks', 'new', 'president', 'joe', 'biden', 'good', 'impeached', 'president', 'donald', 'trump']",-117.110372,33.595946,CA,0.34545454545454546,0.4181818181818182,Positiva
2020-10-06 11:06:20,MASFD8,"Florida, USA",@ShannonYu16 @dpwilljr @JoeBiden You might want to look into getting a cognitive check up yourself. Obviously you h… https://t.co/nxea3DsLh6,"Bloomingdale, FL",United States,US,[-82.255532  27.875499],140,19,"['might', 'want', 'look', 'getting', 'cognitive', 'check', 'obviously']",-82.255532,27.875499,FL,0.0,0.5,Neutral
2020-10-06 11:02:04,annahickss,sumwhere listening2still woozy,@JohnAda76480419 @Kristi26690811 @TheTweetOfGod @realDonaldTrump she’s such a karen GROSS. donald trump is a horrib… https://t.co/DE6KqPC3RF,"Houston, TX",United States,US,[-95.446486  29.838495],140,15,"['karen', 'gross', 'donald', 'trump']",-95.446486,29.838495,TX,0.0,0.0,Neutral
2020-10-06 10:57:36,barrett_sisters,United States,"Once again, Trump Displays His Utter Contempt Toward Those Who Have More Knowledge Than Him! #VoteThisBumOut… https://t.co/n6ROAOF4va","Chesilhurst, NJ",United States,US,[-74.88863   39.706737],133,17,"['trump', 'displays', 'utter', 'contempt', 'toward', 'knowledge']",-74.88863,39.706737,NJ,0.0,1.0,Neutral
2020-10-06 10:56:40,Chris_Roell,"Washington, DC",Biden leads Trump by 16 points in just released @CNN Nationwide Poll for Choice For President! Don't let up. Polls… https://t.co/MaypJ2QVhm,"Douglass, Washington",United States,US,[-76.982487  38.849467],139,21,"['biden', 'leads', 'trump', 'points', 'released', 'nationwide', 'poll', 'choice', 'president', 'let']",-76.982487,38.849467,Non_USA,0.0,0.0,Neutral
2020-10-06 10:50:32,sherry68lynn,"Pennsylvania, USA","@ComradeHutch @ShmueliF @JoeBiden So, you can justify and reason what Biden said but Trump says something and he ge… https://t.co/D5Zs8lEyan","Pennsylvania, USA",United States,US,[-77.604684  41.117936],140,20,"['justify', 'reason', 'biden', 'said', 'trump', 'says', 'something']",-77.604684,41.117936,PA,0.0,0.0,Neutral
2020-10-06 10:40:23,WoofOnTheHoof,Ohio USA,"The thing is, IF Obama-Biden had taken care of business correctly and legally there would be no Trump presidentcy t… https://t.co/5PzzkKZfY6","Ohio, USA",United States,US,[-82.669467  40.36516 ],140,21,"['thing', 'taken', 'care', 'business', 'correctly', 'legally', 'would', 'trump', 'presidentcy']",-82.669467,40.36516,OH,0.2,0.2,Positiva
2020-10-06 10:30:16,roCkerChick,Back Porch Ashram,@EdwardNorton @Addicted2Jeter @JoeBiden @KamalaHarris I get why y’all losing it but calm down fellas. My daddy alwa… https://t.co/2Jf2kKCPUp,"Middle Woodward, Detroit",United States,US,[-83.080276  42.378845],140,18,"['get', 'losing', 'calm', 'fellas', 'daddy']",-83.080276,42.378845,Non_USA,0.30000000000000004,0.75,Positiva
2020-10-06 10:10:23,JohnD2231,"Atlanta, GA","Donald Trump Returns to the White House: Don’t Let Coronavirus Dominate You https://t.co/r8cwok4V4R

Trump has a Co… https://t.co/ks4ZfvDfad","Peachtree City, GA",United States,US,[-84.574201  33.392508],140,18,"['donald', 'trump', 'returns', 'white', 'house', 'let', 'coronavirus', 'dominate', 'trump']",-84.574201,33.392508,GA,0.0,0.0,Neutral
2020-10-06 10:06:56,LenayTatiana,United States,"Trump mounts bizarre and misleading White House return despite warnings

https://t.co/hgqX8n55jI","Columbus, OH",United States,US,[-82.985772  39.994684],96,11,"['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings']",-82.985772,39.994684,OH,0.2,0.3,Positiva
2020-10-06 09:46:13,markpattaya,Thailand,"@BrianDeCesare @bethanyjameswin @JJPITT1972 @thegoodgodabove @JoeBiden 1 is not 26
1 can lie, but 26?
Yours is a du… https://t.co/kuAcRqPiu7","Amphoe Bang Lamung, Chon Buri Province",Thailand,TH,[100.882904  12.929022],140,19,['lie'],100.882904,12.929022,Non_USA,0.0,0.0,Neutral
2020-10-06 09:36:27,Roar_News,King's College London,Deputy Editor Virjinia Vassileva shares her thoughts on the first presidential #Debates2020 between current Preside… https://t.co/IxmBKc4V0l,"London, England",United Kingdom,GB,[-0.148936 51.500092],140,16,"['deputy', 'editor', 'virjinia', 'vassileva', 'shares', 'thoughts', 'first', 'presidential', 'current']",-0.148936,51.500092,Non_USA,0.125,0.3666666666666667,Positiva
2020-10-06 09:29:09,mly527hk,"油尖旺, 香港","Trump mounts bizarre and misleading White House return despite warnings
😁😄😃😀😀🙂
https://t.co/sKcxtB5XGx",Mei Foo Sun Chuen 美孚新邨,Hong Kong,HK,[114.139624  22.337096],102,12,"['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings']",114.139624,22.337096,Non_USA,0.2,0.3,Positiva
2020-10-06 09:20:42,graveytrain,pennsylvania,"CNN: Trump mounts bizarre and misleading White House return despite warnings.
https://t.co/0LhGEuDEOt

via @GoogleNews","Pennsylvania, USA",United States,US,[-77.604684  41.117936],118,14,"['cnn', 'trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings', 'via']",-77.604684,41.117936,PA,0.2,0.3,Positiva
2020-10-06 09:17:36,ChadLivengood,"Detroit, MI","New @detroitnews/@Local4News statewide post-debate poll in Michigan:

@JoeBiden 48%
@realDonaldTrump 39%

Among sen… https://t.co/8f6hPC8gN7","St Clair Shores, MI",United States,US,[-82.894253  42.495819],140,14,"['new', 'statewide', 'poll', 'michigan', 'among']",-82.894253,42.495819,MI,0.13636363636363635,0.45454545454545453,Positiva
2020-10-06 09:06:53,FrancisEsguerr5,"Miami, FL",@DavidJHarrisJr @JoeBiden @realDonaldTrump Joe Biden would kill the economy and we will go in to the biggest depres… https://t.co/R6jl0MST4g,"Lakes by the Bay, FL",United States,US,[-80.329694  25.578803],140,19,"['joe', 'biden', 'would', 'kill', 'economy', 'big']",-80.329694,25.578803,FL,0.0,0.1,Neutral
2020-10-06 08:58:55,EdwardH27504348,"Fort Lauderdale, FL",@Cirincione @JoeBiden @MSNBC Biden and s boring and stupid- Go Trump,"Fort Lauderdale, FL",United States,US,[-80.149173  26.150368],68,11,"['biden', 'boring', 'trump']",-80.149173,26.150368,FL,-1.0,1.0,Negativa
2020-10-06 08:26:49,shoestring230,I write stories & love science,This is what worried me when Donald Trump got #covid19 As #potus he's guaranteed the best care any American could g… https://t.co/61UyCAP8zk,"South East, England",United Kingdom,GB,[-0.252754 51.385446],140,22,"['worried', 'donald', 'trump', 'got', 'potus', 'guaranteed', 'best', 'care', 'american', 'could']",-0.252754,51.385446,Non_USA,0.5,0.15,Positiva
2020-10-06 07:58:11,FLANEUR_RANT,"Comunidad Valenciana, España","Let's hope it goes the same way as Mussolini and there are 2 lamposts ready for Donald and Ivanka. 

https://t.co/CPN1zbm42p","Valencia, Spain",Spain,ES,[-0.352529 39.422484],124,20,"['let', 'hope', 'goes', 'way', 'mussolini', 'lamposts', 'ready', 'donald', 'ivanka']",-0.352529,39.422484,Non_USA,0.2,0.5,Positiva
2020-10-06 07:52:10,LindaPawlowski2,"Utica, MI",@MamaGRaynor I’m voting for Donald Trump ! No way would I ever vote for Biden!,"Utica, MI",United States,US,[-83.019631  42.627003],78,15,"['voting', 'donald', 'trump', 'way', 'would', 'ever', 'vote', 'biden']",-83.019631,42.627003,MI,0.0,0.0,Neutral
2020-10-06 07:52:07,PaigeMcLaughl19,United States,@JoeBiden @DonaldJTrumpJr Joe Biden's Body Language During Interview About Tara Reade https://t.co/mAsyn0H3dW via @YouTube,"Ripon, CA",United States,US,[-121.120598   37.741141],122,14,"['joe', 'biden', 'body', 'language', 'interview', 'tara', 'reade', 'via']",-121.120598,37.741141,CA,0.0,0.0,Neutral
2020-10-06 07:45:50,htm_2020,South Carolina,"@JoeBiden @DrBiden @ForRfb @scdp 

VP Biden, if you can fit Columbia, SC in your extremely limited itinerary leadin… https://t.co/JEZDjwXn8r","South Carolina, USA",United States,US,[-80.926628  33.63114 ],140,19,"['biden', 'fit', 'columbia', 'extremely', 'limited', 'itinerary']",-80.926628,33.63114,SC,0.1642857142857143,0.27142857142857146,Positiva
2020-10-06 07:37:06,twscottgolden,"Wicklow, Co. Wicklow, Ireland","Thoughtless, triumphalist Trump touts totally incomprehensible message https://t.co/UOEnPjlgWZ @CNN @POTUS @FLOTUS @WhiteHouse","Wicklow, Ireland",Ireland,IE,[-6.395315 52.957956],126,12,"['thoughtless', 'triumphalist', 'trump', 'touts', 'totally', 'incomprehensible', 'message']",-6.395315,52.957956,Non_USA,0.0,0.75,Neutral
2020-10-06 07:35:23,MCrisCardena,"Miami, Florida - The Caribbean","@DrBiden Sorry Dr. Biden but it's 28 days and for me in #Miami 13 days, because I'm voting for Joe in person during… https://t.co/VxBPeezoBk","Miami, FL",United States,US,[-80.233328  25.782354],140,24,"['sorry', 'biden', 'days', 'miami', 'days', 'voting', 'joe', 'person']",-80.233328,25.782354,FL,-0.5,1.0,Negativa
2020-10-06 06:58:52,JohnD2231,"Atlanta, GA","Donald Trump Returns to the White House: Don’t Let Coronavirus Dominate You https://t.co/r8cwojNjGh

He beat it and… https://t.co/kbCl1at1jQ","Peachtree City, GA",United States,US,[-84.574201  33.392508],140,18,"['donald', 'trump', 'returns', 'white', 'house', 'let', 'coronavirus', 'dominate', 'beat']",-84.574201,33.392508,GA,0.0,0.0,Neutral
2020-10-06 06:53:49,HassanSwamy,"Hassan, Karnataka India","@JoeBiden Biden sir now Trump recovering/
Shortly starts campaign/fortify your votes otherwise they will also go to… https://t.co/AVleQYkmWB","Hassan, India",India,IN,[76.129486 13.01387 ],140,18,"['biden', 'sir', 'trump', 'shortly', 'starts', 'votes', 'otherwise', 'also']",76.129486,13.01387,Non_USA,0.0,0.3,Neutral
2020-10-06 06:48:45,stinkpickle1976,United States,"@Penelop29486327 @JoeBiden Biden is a PROVEN PATHOLOGICAL LIAR POLITICIAN 
Trump was a Citizen that had 0 to gain f… https://t.co/2YBxTuOt6C","Deer Park, TX",United States,US,[-95.117014  29.707585],140,20,"['biden', 'proven', 'pathological', 'liar', 'politician', 'trump', 'citizen', 'gain']",-95.117014,29.707585,TX,0.0,0.0,Neutral
2020-10-06 06:37:08,stinkpickle1976,United States,@annikaalford @JoeBiden Wife of Boston Marathon hero said Biden touched her in 'an inappropriate and uncomfortable… https://t.co/mYgDtPg1M6,"Deer Park, TX",United States,US,[-95.117014  29.707585],139,17,"['wife', 'boston', 'marathon', 'hero', 'said', 'biden', 'touched', 'inappropriate']",-95.117014,29.707585,TX,0.0,0.0,Neutral
2020-10-06 06:33:39,stinkpickle1976,United States,@JAN_8892 @JoeBiden Joe Biden’s comments from a 1973 City Club appearance show it may be hard to reconcile past wit… https://t.co/FRW9IlTb0f,"Deer Park, TX",United States,US,[-95.117014  29.707585],140,21,"['joe', 'biden', 'comments', 'city', 'club', 'appearance', 'show', 'may', 'hard', 'reconcile', 'past']",-95.117014,29.707585,TX,-0.27083333333333337,0.3958333333333333,Negativa
2020-10-06 06:19:00,yopasta,"Pasadena, CA","If Barak Obama’s presidency gave us Donald Trump. What the hell will a Joe Biden’s presidency give us? 

Oh Hell Na… https://t.co/ESCDY0dCLp","Pasadena, CA",United States,US,[-118.131964   34.17731 ],140,22,"['barak', 'obama', 'presidency', 'gave', 'donald', 'trump', 'hell', 'joe', 'biden', 'presidency', 'give', 'hell']",-118.131964,34.17731,CA,0.0,0.0,Neutral
2020-10-06 06:16:19,jaytorres,"Laguna Beach, CA","People will eat this up. Why? 🤷🏻‍♂️

I can’t wait to vote this guy out. 

https://t.co/HCJtFieVz3 https://t.co/vKUOAkNgD4","Laguna Woods, CA",United States,US,[-117.728415   33.607129],121,17,"['people', 'eat', 'wait', 'vote', 'guy']",-117.728415,33.607129,CA,0.0,0.0,Neutral
2020-10-06 06:13:32,Blankko_HLGang,"Los Angeles, CA",What's shocking is you care so much about your hate for Donald Trump that you will prop up Joe Biden. You'll prop u… https://t.co/fyicput8K2,"Redondo Beach, CA",United States,US,[-118.377313   33.854669],140,24,"['shocking', 'care', 'much', 'hate', 'donald', 'trump', 'prop', 'joe', 'biden', 'prop']",-118.377313,33.854669,CA,-0.9,0.95,Negativa
2020-10-06 05:40:56,iamPeteiam,"Havertown, PA",@abigailmarone @roxtowner @JoeBiden The amount of times Trump wears a mask is miniscule compared to how often Biden… https://t.co/RdhUrOkzu2,"Pennsylvania, USA",United States,US,[-77.604684  41.117936],140,19,"['amount', 'times', 'trump', 'wears', 'mask', 'miniscule', 'compared', 'often']",-77.604684,41.117936,PA,0.0,0.0,Neutral
2020-10-06 05:39:17,KissStephanie,Palm Springs-Seattle-Melbourne,"@UKMasshole90 @realDonaldTrump @Rossmac212 @JoeBiden The ""shy voter theory"" is unfounded. It sounds like wishful th… https://t.co/ABrwWM2dj9","West Hollywood, CA",United States,US,[-118.369645   34.08701 ],140,16,"['shy', 'voter', 'theory', 'unfounded', 'sounds', 'like', 'wishful']",-118.369645,34.08701,CA,-0.5,0.5,Negativa
2020-10-06 05:26:03,DanRojas45,"California, USA",@JoeBiden Not selling your country to the Chinese or the Russians matter as well. Your don got a lot of money in ex… https://t.co/W8ekoIXQk7,"Irvine, CA",United States,US,[-117.78236    33.689732],140,24,"['selling', 'country', 'chinese', 'russians', 'matter', 'well', 'got', 'lot', 'money']",-117.78236,33.689732,CA,0.0,0.0,Neutral
2020-10-06 05:17:47,artistkrislevi,"Portland, OR","This is so bizarre...😳
https://t.co/gy66uN8zpm","Portland, OR",United States,US,[-122.630908   45.536402],46,5,['bizarre'],-122.630908,45.536402,OR,0.4,0.6,Positiva
2020-10-06 04:59:40,NamelessCynic,"The Burque, NM","@JerpsBerps @JoeBiden At this point, he can't give up even a single potential vote.

And while he may not have a ""J… https://t.co/1mXVanZxzA",Chelwood Elementary School,United States,US,[-106.504841   35.094707],140,23,"['point', 'give', 'even', 'single', 'potential', 'vote', 'may']",-106.504841,35.094707,Non_USA,-0.03571428571428571,0.6071428571428571,Negativa
2020-10-06 04:58:51,dogememe95,NC,@MWilliams_47 it's extremely unlikely the next president will be anyone other than Joe Biden or Donald Trump,"North Carolina, USA",United States,US,[-79.861034  35.170498],108,17,"['extremely', 'unlikely', 'next', 'president', 'anyone', 'joe', 'biden', 'donald', 'trump']",-79.861034,35.170498,NC,-0.25,0.25,Negativa
2020-10-06 04:44:59,nancygower,"California, USA",@joncoopertweets @JoeBiden 🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️ Biden people please STAY AWAY from al… https://t.co/gVfet3DEzw,"Oceanside, CA",United States,US,[-117.320879   33.226316],140,11,"['biden', 'people', 'please', 'stay', 'away']",-117.320879,33.226316,CA,0.0,0.0,Neutral
2020-10-06 04:43:52,Rachel_Levine,Montreal,I wonder if joe Biden will say “You’re fired!” To Donald Trump when he gets elected?,"Montréal, Québec",Canada,CA,[-73.723025  45.55783 ],84,16,"['wonder', 'joe', 'biden', 'say', 'fired', 'donald', 'trump', 'gets', 'elected']",-73.723025,45.55783,Non_USA,0.0,0.0,Neutral
2020-10-06 04:38:05,riverrat861,United States,"Trump mounts bizarre and misleading White House return despite warnings
#TrumpCovid19
The tRUMP Presidency in a nut… https://t.co/ugbW5bvGjN","Provo, UT",United States,US,[-111.671789   40.248646],140,18,"['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings', 'trump', 'presidency']",-111.671789,40.248646,UT,0.2,0.3,Positiva
