user_name,message,refinado,nLabel,neg_scores,neu_scores,pos_scores,compound_scores,NOUN,PRON,VERB,ADJ,ADV
joeygarrison,New @MonmouthPoll Pennsylvania poll of registered voters has Biden +12. The same pollster had Biden +4 in late Augu… https://t.co/JBJdSNVjNW,"['new', 'pennsylvania', 'poll', 'registered', 'voters', 'biden', 'pollster', 'biden', 'late']",-1,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
allan1543,Electing biden is lke electing mMussolini https://t.co/c9ZeA2OMRX,"['electing', 'biden', 'lke', 'electing', 'mmussolini']",0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
JarrettRenshaw,Joe Biden holds a 12-point lead over Donald Trump among all registered voters in Pennsylvania and anywhere from an… https://t.co/4s6iMb58SQ,"['joe', 'biden', 'holds', 'lead', 'donald', 'trump', 'among', 'registered', 'voters', 'pennsylvania', 'anywhere']",0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0
AHA1R,"Fox host @TomiLahren thinks @JoeBiden ‘might as well carry a purse’ with his mask because wanting to live is gay, a… https://t.co/CQ7rmfcddA","['fox', 'host', 'thinks', 'might', 'well', 'carry', 'purse', 'mask', 'wanting', 'live', 'gay']",1,0.0,0.826,0.174,0.2732,2.0,1.0,3.0,1.0,1.0
Walker1world,"@familywithlove4 @realDonaldTrump 7 days since the debate, Joe Biden still won't answer the if he will pack the cou… https://t.co/JytHgDL7LV","['days', 'since', 'debate', 'joe', 'biden', 'still', 'answer', 'pack']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
Walker1world,"@WayneDupreeShow @realDonaldTrump @lindy_SL 7 days since the debate, Joe Biden still won't answer the if he will pa… https://t.co/Hs85fw83Kl","['days', 'since', 'debate', 'joe', 'biden', 'still', 'answer']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
Walker1world,"@UweNess @realDonaldTrump 7 days since the debate, Joe Biden still won't answer the if he will pack the court....… https://t.co/K84oq9WXrS","['days', 'since', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
Walker1world,"7 days since the debate, Joe Biden still won't answer the if he will pack the court.... 

It is Day 7 since the deb… https://t.co/tTwMYKxkIw","['days', 'since', 'debate', 'joe', 'biden', 'still', 'answer', 'pack', 'court', 'day', 'since']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
CUNNILINGUS01,"Trump mounts bizarre and misleading White House return despite warnings

https://t.co/IlYiRqbbru","['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings']",1,0.388,0.466,0.146,-0.4788,3.0,0.0,0.0,1.0,0.0
WadeROSE8,@TrumpWarRoom The extreme radical right Republicans is dead wrong calling Joe Biden a socialist. They are just as w… https://t.co/S3uds3D4OG,"['extreme', 'radical', 'right', 'republicans', 'dead', 'wrong', 'calling', 'joe', 'biden', 'socialist']",-1,0.481,0.519,0.0,-0.8126,2.0,1.0,3.0,1.0,1.0
kat19477,"I am a 73 year old suburban conservative Republican  woman and I just returned from voting for

JOE BIDEN/KAMALA HA… https://t.co/pGhkI4QKaH","['year', 'old', 'suburban', 'conservative', 'republican', 'woman', 'returned', 'voting', 'joe']",1,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
CuttemUp,@dlee5 @unclelukereal1 @SenKamalaHarris @JoeBiden @plies @RickRoss @305MAYOR @TRINArockstarr @citygirls @pitbull… https://t.co/FFpd73ucwT,[],0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
GeetaSh66777841,@JoeBiden @DrBiden Joe Biden Sir Uncle follow me I am Indian 😁🙏🇮🇳🇺🇸😘,"['joe', 'biden', 'sir', 'uncle', 'follow', 'indian']",0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
catstorming,"@jcsekhar74 @DouglasEmhoff @Lesstraveledby2 @JoeBiden @KamalaHarris Her husband is here, not her.

Polls are tied o… https://t.co/AIo4u7uI7G","['husband', 'polls', 'tied']",0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0
EEstaris,"@BoxNews11 @Redistrict It’s crazy. During the primaries, Biden got within 5 points (I believe) of winning Californi… https://t.co/CQ77zJjR12","['crazy', 'primaries', 'biden', 'got', 'within', 'points', 'believe', 'winning']",-1,0.203,0.508,0.288,0.25,3.0,0.0,2.0,1.0,0.0
CoryGreen14,"@JoeBiden @MichelleObama Oh oh @JoeBiden, you have explaining to do.... 
https://t.co/DDdGfqIxeE",['explaining'],0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
ShawnJo84974329,@KamalaHarris @JoeBiden @MichelleObama YES I WILL VOTE FOR JOE BIDEN AND FOR YOU KAMALA HARRIS,"['yes', 'vote', 'joe', 'biden', 'kamala', 'harris']",0,0.0,0.649,0.351,0.4019,2.0,1.0,1.0,1.0,0.0
Newsminster,US election poll tracker: Will Donald Trump or Joe Biden win 2020 presidency? https://t.co/6Oa5Z9LJCe https://t.co/1dzPZ7y6Qa,"['election', 'poll', 'tracker', 'donald', 'trump', 'joe', 'biden', 'win', 'presidency']",1,0.0,0.678,0.322,0.5859,2.0,0.0,0.0,1.0,0.0
quinjls28,@low_tex @csnavarrete @realDonaldTrump @JoeBiden Chavismo has destroyed the production means of my country to it's… https://t.co/suK1MRbZea,"['chavismo', 'destroyed', 'production', 'means', 'country']",0,0.444,0.556,0.0,-0.4939,2.0,1.0,3.0,1.0,0.0
Sam_GL3,@AGeneralNerd @krystalball She was -2 from what biden has now in late october 2016 lol https://t.co/S9EwAPHFrw,"['biden', 'late', 'october', 'lol']",1,0.0,0.517,0.483,0.4215,1.0,2.0,2.0,1.0,1.0
NCMattJ,@MatthewMouse7 @the_resistor @realDonaldTrump @JoeBiden @CNN Biden ain’t Hillary. He has a 54% favorability rating.… https://t.co/EiWbglZE0P,"['biden', 'hillary', 'favorability']",0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
ICMovies,CNN: Trump mounts bizarre and misleading White House return despite warnings.#COVIDIOT #TrumpIsANationalDisgrace… https://t.co/A4FgoLWfhw,"['cnn', 'trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite']",1,0.417,0.583,0.0,-0.6124,3.0,0.0,0.0,1.0,0.0
RealMirandaKhan,Looking forward to having @jsolomonReports with @JustTheNews  on NEWS on @RealAVNews today at 12:20pm ET to discuss… https://t.co/07MiGEp9ND,"['looking', 'forward', 'news', 'today']",0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
JudyOlecki,@dbongino Dan Your In New York For Surgery. Como Is Shutting The City Down Again. Pretty Soon There Will Be No New… https://t.co/7DoUczOlH4,"['dan', 'new', 'york', 'surgery', 'como', 'shutting', 'city', 'pretty', 'soon']",1,0.0,0.714,0.286,0.4939,2.0,0.0,2.0,0.0,0.0
bew1006,@JamesSwan1754 @CHIZMAGA @JoeBiden @DrBiden But then again my dog is twice the man Joe Biden is. He's a pedophile a… https://t.co/9ukIOs7dfV,"['dog', 'twice', 'man', 'joe', 'biden', 'pedophile']",0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
djgreenie9,@cnnbrk @JoeBiden Why can’t this debate and all future debates including Pence/Harris be virtual? Very dangerous fo… https://t.co/vU2pBMEBcE,"['debate', 'future', 'debates', 'including', 'virtual', 'dangerous']",-1,0.383,0.617,0.0,-0.4767,3.0,0.0,2.0,1.0,1.0
pameal,@ProjectLincoln I’d prefer a clip of Joe Biden while showing us what a true leader of a nation looks like and sound… https://t.co/3LE5I9fBTA,"['prefer', 'clip', 'joe', 'biden', 'showing', 'true', 'leader', 'nation', 'looks', 'like']",1,0.0,0.602,0.398,0.6486,2.0,2.0,4.0,1.0,0.0
LamontFrazier4,"Trump mounts bizarre and misleading White House return despite warnings! He is a MANIAC! Plain and simple. #ONEV1

https://t.co/VcazvvnmBD","['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings', 'maniac', 'plain', 'simple']",1,0.287,0.459,0.255,-0.1426,3.0,1.0,1.0,1.0,0.0
MichelleMazuros,#TaxCheatTrump mounts bizarre and misleading White House return despite warnings #TrumpVirus… https://t.co/vm9wS50TlE,"['taxcheattrump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings']",1,0.388,0.466,0.146,-0.4788,3.0,0.0,0.0,1.0,0.0
jayhawkscm,"Trump mounts bizarre and misleading White House return despite warnings

https://t.co/AyUsXwh0Di","['trump', 'mounts', 'bizarre', 'misleading', 'white', 'house', 'return', 'despite', 'warnings']",1,0.388,0.466,0.146,-0.4788,3.0,0.0,0.0,1.0,0.0
PattyBussell,@ketgeiger @JoeBiden Yes it was.  And Joe Biden is organized and has a plan that is insightful. It is a relief to see this.,"['yes', 'joe', 'biden', 'organized', 'plan', 'insightful', 'relief', 'see']",0,0.0,0.508,0.492,0.7003,2.0,1.0,3.0,2.0,0.0
wildashaffer9,@DavidJHarrisJr @JoeBiden @realDonaldTrump I agree with you David Harris Jr.  Joe Biden is spreading fear. Our Pres… https://t.co/YTlOr6maKy,"['agree', 'david', 'harris', 'joe', 'biden', 'spreading', 'fear']",0,0.299,0.467,0.234,-0.1779,2.0,2.0,3.0,1.0,1.0
wandaessler3,"@JoeBiden TODAY I VOTED FOR JOE BIDEN AND KAMULA HARRIS.
RECEIVED BALLOT IN THE MAIL AND WITH MY DAUGHTER DELIVERED… https://t.co/8Lp2ypj24j","['today', 'voted', 'joe', 'biden', 'kamula', 'harris', 'received', 'ballot', 'mail', 'daughter']",0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
herman1496,@realDonaldTrump Donald The COVID Dope - Already voted for Biden. We must rid our government of the Trump COVID pes… https://t.co/7JSflZ1xTU,"['donald', 'covid', 'dope', 'already', 'voted', 'biden', 'must', 'rid', 'government', 'trump', 'covid']",0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
BettySp60252106,@JohnDediePolSci @TomRodgersNews @FOXBaltimore @CNN @JoeBiden Why was your fact check on Biden so different than al… https://t.co/ELn8BLVl25,"['fact', 'check', 'biden', 'different']",0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0
MCrisCardena,"@EvanKavan @DrBiden @JoeBiden @HazelandRemy @SuzanneLepage1 @Bvweir Coffee time ☕☕☕☕☕☕☕☕☕☕☕😊 Babe, get you c☕p of J… https://t.co/DAouIbZ4zu","['coffee', 'time', 'babe', 'get']",0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0
kaleightimko,Ummmmm I don’t think Joe Biden is advocating for the murder of a child after the mother gives birth. I’M STILL SO C… https://t.co/PWFQxJujXb,"['ummmmm', 'think', 'joe', 'biden', 'advocating', 'murder', 'child', 'mother', 'gives', 'birth', 'still']",0,0.32,0.68,0.0,-0.6908,2.0,1.0,4.0,0.0,1.0
lakegirl7531,@eacheney36 @RafaLehigh97 @brianstelter @JoyVBehar @TheView @JoeBiden What about his son?  Trump has two daughters… https://t.co/UBqubmQ9zO,"['son', 'trump', 'two']",0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
nutzodriven,"@JoeBiden
Sorry Joe you lie. Evidence the govt has proves it wasn't discredited 

https://t.co/ieARbJ0mLe","['sorry', 'joe', 'lie', 'evidence', 'govt', 'proves', 'discredited']",-1,0.457,0.543,0.0,-0.4939,2.0,1.0,4.0,1.0,0.0
307WindyWyoming,Pence spokeswoman Katie Miller mocked Harris's planned use of plexiglass as a precaution during the debate -- showi… https://t.co/ksiYvK7D9X,"['pence', 'spokeswoman', 'katie', 'miller', 'mocked', 'harris', 'planned', 'use', 'plexiglass', 'precaution', 'debate']",0,0.187,0.813,0.0,-0.3182,2.0,0.0,1.0,1.0,0.0
hunteraclark_22,So the second presidential debate moderator interned for Joe Biden and produces news articles against Donald Trump?… https://t.co/1DjyKQGfvT,"['second', 'presidential', 'debate', 'moderator', 'interned', 'joe', 'biden', 'produces', 'news', 'articles', 'donald', 'trump']",0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0
307WindyWyoming,Trump shows the same kind of denial and negligence that the President has displayed all along about a national cris… https://t.co/CThjP8lyHG,"['trump', 'shows', 'kind', 'denial', 'negligence', 'president', 'displayed', 'along', 'national']",1,0.0,0.702,0.298,0.5267,2.0,0.0,2.0,1.0,0.0
RussOnPolitics,"@LarrySabato Whether Biden is +10 or +15, I don’t know. But something has definitely changed in the past week. The… https://t.co/5zNzS9FpxD","['whether', 'biden', 'know', 'something', 'definitely', 'changed', 'past', 'week']",-1,0.0,0.722,0.278,0.4019,3.0,1.0,3.0,1.0,1.0
meyerbade,"@thehill @realdonaldtrump @JoeBiden

""#Biden says he should not have called #Trump a clown in first debate"".

I ful… https://t.co/iPdDA06a31","['biden', 'says', 'called', 'trump', 'clown', 'first', 'debate']",1,0.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0
307WindyWyoming,"""Now I'm better and maybe I'm immune? I don't know. But don't let it dominate your lives. Get out there, be careful… https://t.co/f6M1dwN5rT","['good', 'maybe', 'immune', 'know', 'let', 'dominate', 'lives', 'get']",1,0.129,0.431,0.44,0.5574,3.0,2.0,2.0,2.0,1.0
307WindyWyoming,"Trump had a reckless photo op that was one of the most bizarre moments in modern presidential history!

https://t.co/DcJd6UN03z","['trump', 'reckless', 'photo', 'one', 'bizarre', 'moments', 'modern', 'presidential', 'history']",1,0.417,0.583,0.0,-0.6124,3.0,0.0,1.0,1.0,1.0
307WindyWyoming,"the virus continues to rip through the White House, which has become a hotspot amid flagrant violations of social d… https://t.co/V9gx5uY91G","['virus', 'continues', 'rip', 'white', 'house', 'become', 'hotspot', 'amid', 'flagrant', 'violations', 'social']",1,0.254,0.746,0.0,-0.5267,3.0,0.0,3.0,1.0,0.0
307WindyWyoming,"An INFECTIOUS Trump ignored advisers who wanted him to stay admitted, instead rode Marine One from Walter Reed Mili… https://t.co/EWjZTn35EG","['infectious', 'trump', 'ignored', 'advisers', 'wanted', 'stay', 'admitted', 'instead', 'rode', 'marine', 'one', 'walter', 'reed']",0,0.156,0.748,0.095,-0.2263,3.0,2.0,2.0,0.0,1.0
qwrrty,"“A strongly medicated President Donald Trump bolted from his VIP hospital bubble Monday, staging a bizarre White Ho… https://t.co/f3rAdwVaB7","['strongly', 'medicated', 'president', 'donald', 'trump', 'bolted', 'vip', 'hospital', 'bubble', 'monday', 'staging', 'bizarre', 'white']",1,0.13,0.565,0.305,0.4767,2.0,1.0,3.0,1.0,1.0
RussOnPolitics,@realDonaldTrump We have now sunk to the desperate stage of the campaign when Donald Trump is accusing lifelong pra… https://t.co/QNKxb3u3Hp,"['sunk', 'desperate', 'stage', 'campaign', 'donald', 'trump', 'accusing', 'lifelong']",-1,0.4,0.6,0.0,-0.4588,2.0,1.0,4.0,1.0,2.0
307WindyWyoming,"@realDonaldTrump's actions show him, entrenched deeper in denial over the virus than ever before and more committed… https://t.co/OlYLg8LTfu","['actions', 'show', 'entrenched', 'deep', 'denial', 'virus', 'ever']",0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
ButifldrmLori,"@BodifordJon @JoeBiden Memory Lane

Press Conferences
Burisma paid Joe Biden $900,000 for lobbying – Ukrainian MP

https://t.co/Mx5ycsZvrf","['memory', 'lane', 'press', 'conferences', 'burisma', 'paid', 'joe', 'biden', 'lobbying', 'ukrainian']",0,0.126,0.874,0.0,-0.0772,2.0,0.0,2.0,1.0,0.0
RussOnPolitics,"A new CNN poll finds Joe Biden’s advantage over Donald Trump has widened among likely voters to 57% to 41%.

This i… https://t.co/BdLtcA5FJm","['new', 'cnn', 'poll', 'finds', 'joe', 'biden', 'advantage', 'donald', 'trump', 'widened', 'among', 'likely', 'voters']",1,0.0,0.857,0.143,0.25,3.0,0.0,2.0,1.0,0.0
SanguiniJ,@realRyanPence @GarrityValerie @JoeBiden @John_F_Kennnedy I can’t believe Joe Biden is running for the office of th… https://t.co/h4g9UlL6F2,"['believe', 'joe', 'biden', 'running', 'office']",0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0
NamelessCynic,@JerpsBerps @JoeBiden You pointed out the biggeat flaw in your response yourself. I WOULD add that by being consist… https://t.co/sgnCJaOVRa,"['pointed', 'biggeat', 'flaw', 'response', 'would', 'add']",0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0
GrantSmith16,Joe Biden now has a 16 point lead over Trump! But as we know polls don’t really matter. We must all vote to make th… https://t.co/ROoaDCTlqG,"['joe', 'biden', 'point', 'lead', 'trump', 'know', 'polls', 'really', 'matter', 'must', 'vote', 'make']",1,0.0,0.888,0.112,0.101,3.0,1.0,3.0,1.0,1.0
BY1959,"Trump's behavior alarms public health experts

https://t.co/Qex5FSBRRR","['trump', 'behavior', 'alarms', 'public', 'health', 'experts']",0,0.296,0.704,0.0,-0.2732,3.0,0.0,1.0,1.0,0.0
MaryGre72800617,"@JoeBiden @Connor__Maxwell tRump is not a leader, BIDEN is a leader!
tRump is not a warrior, BIDEN is a warrior!
tR… https://t.co/UEKTngZXed","['trump', 'leader', 'biden', 'leader', 'trump', 'warrior', 'biden', 'warrior']",0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
JoelRMelamedMD,⁦@CNN⁩ Poll: ⁦@JoeBiden⁩ expands national lead over #Trump after the contentious ⁦@debates⁩ &amp; #TrumpCovid19 diagnos… https://t.co/1UkSyvq8CL,"['poll', 'expands', 'national', 'lead', 'trump', 'contentious', 'amp']",0,0.256,0.581,0.163,-0.2023,2.0,0.0,1.0,1.0,0.0
Draniarb,"@JaneCurtisJC @viralvideovlogs @JoeBiden You’re watching fake news! Biden just said, yesterday, he would open busin… https://t.co/JNgGjKmspo","['watching', 'fake', 'news', 'biden', 'said', 'yesterday', 'would', 'open']",-1,0.307,0.693,0.0,-0.4767,3.0,1.0,2.0,1.0,1.0
Melmel624,@Vector563 @JuanSaaa @JoeBiden At least Biden can function in DC... Trump allowed Covid 19 to infect the highest le… https://t.co/gAa9ojrUT5,"['least', 'biden', 'function', 'trump', 'allowed', 'covid', 'infect', 'high']",-1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
PhanorDieudonn2,@JoeBiden Donald Trump himself will vote for Joe Biden.,"['donald', 'trump', 'vote', 'joe', 'biden']",0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
TexasManz,"Trump's behavior alarms public health experts

https://t.co/yldfnLOzdQ","['trump', 'behavior', 'alarms', 'public', 'health', 'experts']",0,0.296,0.704,0.0,-0.2732,3.0,0.0,1.0,1.0,0.0
Melmel624,@JuanSaaa @JoeBiden @GovRonDeSantis Look what you see today is not the republican party.. They have allowed it to b… https://t.co/v3FbHFcJDA,"['look', 'see', 'today', 'republican', 'party', 'allowed']",0,0.0,0.649,0.351,0.4019,2.0,2.0,4.0,1.0,1.0
bunnie56274335,@JoeBiden @MichaelBland54 JOE BIDEN Is US 💙,"['joe', 'biden']",0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
Melmel624,@Calihrc922 @JoeBiden As the Russian Bots try to diffuse the excellent job Joe Biden did in his town hall.. Go back an watch it yourself...,"['russian', 'bots', 'try', 'diffuse', 'excellent', 'job', 'joe', 'biden', 'town', 'hall', 'back', 'watch']",1,0.0,0.748,0.252,0.5719,2.0,2.0,2.0,1.0,1.0
MICHAELJSAUNDE3,@realDonaldTrump All this thanks to the new President...Joe Biden. Good by to the impeached president Donald J trump.,"['thanks', 'new', 'president', 'joe', 'biden', 'good', 'impeached', 'president', 'donald', 'trump']",1,0.0,0.58,0.42,0.7003,3.0,0.0,1.0,1.0,0.0
MASFD8,@ShannonYu16 @dpwilljr @JoeBiden You might want to look into getting a cognitive check up yourself. Obviously you h… https://t.co/nxea3DsLh6,"['might', 'want', 'look', 'getting', 'cognitive', 'check', 'obviously']",0,0.0,0.822,0.178,0.0772,2.0,1.0,3.0,1.0,1.0
annahickss,@JohnAda76480419 @Kristi26690811 @TheTweetOfGod @realDonaldTrump she’s such a karen GROSS. donald trump is a horrib… https://t.co/DE6KqPC3RF,"['karen', 'gross', 'donald', 'trump']",0,0.508,0.492,0.0,-0.4767,2.0,0.0,2.0,1.0,0.0
barrett_sisters,"Once again, Trump Displays His Utter Contempt Toward Those Who Have More Knowledge Than Him! #VoteThisBumOut… https://t.co/n6ROAOF4va","['trump', 'displays', 'utter', 'contempt', 'toward', 'knowledge']",0,0.45,0.55,0.0,-0.624,2.0,2.0,1.0,2.0,1.0
Chris_Roell,Biden leads Trump by 16 points in just released @CNN Nationwide Poll for Choice For President! Don't let up. Polls… https://t.co/MaypJ2QVhm,"['biden', 'leads', 'trump', 'points', 'released', 'nationwide', 'poll', 'choice', 'president', 'let']",0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0
sherry68lynn,"@ComradeHutch @ShmueliF @JoeBiden So, you can justify and reason what Biden said but Trump says something and he ge… https://t.co/D5Zs8lEyan","['justify', 'reason', 'biden', 'said', 'trump', 'says', 'something']",0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0
WoofOnTheHoof,"The thing is, IF Obama-Biden had taken care of business correctly and legally there would be no Trump presidentcy t… https://t.co/5PzzkKZfY6","['thing', 'taken', 'care', 'business', 'correctly', 'legally', 'would', 'trump', 'presidentcy']",1,0.0,0.603,0.397,0.5574,2.0,0.0,3.0,0.0,1.0
roCkerChick,@EdwardNorton @Addicted2Jeter @JoeBiden @KamalaHarris I get why y’all losing it but calm down fellas. My daddy alwa… https://t.co/2Jf2kKCPUp,"['get', 'losing', 'calm', 'fellas', 'daddy']",1,0.329,0.38,0.291,-0.0772,2.0,1.0,2.0,1.0,2.0
JohnD2231,"Donald Trump Returns to the White House: Don’t Let Coronavirus Dominate You https://t.co/r8cwok4V4R

Trump has a Co… https://t.co/ks4ZfvDfad","['donald', 'trump', 'returns', 'white', 'house', 'let', 'coronavirus', 'dominate', 'trump']",0,0.158,0.842,0.0,-0.128,2.0,1.0,2.0,0.0,0.0
markpattaya,"@BrianDeCesare @bethanyjameswin @JJPITT1972 @thegoodgodabove @JoeBiden 1 is not 26
1 can lie, but 26?
Yours is a du… https://t.co/kuAcRqPiu7",['lie'],0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
